Id,city,shopName,shopId,shopPower,mainRegionName,mainCategoryName,tasteScore,environmentScore,serviceScore,avgPrice,shopAddress
8926,上海,Shake Shack,113989989,45,淮海路,西式简餐,85,86,89,102,太仓路181弄新天地北里10号
8927,上海,上隐水产海鲜自助餐厅,101938403,45,淮海路,自助餐,90,87,88,301,淮海中路918号百盛购物中心7楼L7-R4-5号
8928,上海,點都德,108335942,45,新天地,粤菜馆,86,86,85,123,黄陂南路838弄中海环宇荟B125号
8929,上海,薪火烧肉源之屋,98404057,50,人民广场,日式烧烤/烤肉,90,90,90,356,南京东路800号第一百货商业中心C馆3F
8930,上海,壹小馆·皇城老妈小火锅,97834670,45,淮海路,小火锅,84,90,83,145,淮海中路282号
8931,上海,点都德,124136437,45,中山公园,粤菜馆,87,88,84,100,长宁路1018号龙之梦购物中心7楼
8932,上海,电台巷火锅,98958527,45,虹口足球场,重庆火锅,85,79,85,148,东江湾路444号
8933,上海,食八档·小网海鲜,96510734,45,淮海路,浙菜,84,86,81,79,淮海中路282号
8934,上海,那都不是锅港式打边炉,112133141,50,金桥,打边炉/港式火锅,91,84,89,133,荷泽路528号
8935,上海,亚马逊环球美食百汇,112615837,45,浦东新区,自助餐,88,89,89,297,张杨路2389弄置汇旭辉购物中心3楼
8936,上海,小大董,112229048,45,打浦桥,京菜,88,90,90,149,徐家汇路268号5层24号
8937,上海,九久超极烧肉,124120941,45,人民广场,日式烧烤/烤肉,89,87,83,160,西藏中路180号
8938,上海,荣新馆,18615887,50,虹桥,日式自助,91,91,91,367,兴义路48号新世纪广场A座3楼
8939,上海,楼上火锅,73498668,50,淮海路,打边炉/港式火锅,91,87,91,489,茂名南路46号2楼
8940,上海,荟廷·晶萃,113125360,50,打浦桥,上海本帮菜,91,91,89,243,徐家汇路268号凯德晶萃广场4楼4-16a
8941,上海,Spacelab失重餐厅,108326453,45,世纪大道,西餐,81,91,86,142,世纪大道1192号世纪汇广场L3-001
8942,上海,五月罗马海鲜自助餐厅,76948810,40,月星环球港,自助餐,83,82,82,134,中山北路3300号环球港太阳大厅3层L3138-L3150
8943,上海,万岛日本料理铁板烧,13876883,50,外滩,日式铁板烧,91,89,90,377,四川中路33号创业大楼1楼
8944,上海,香港華心糖水鋪,95356760,40,南京西路,甜品,78,78,78,72,南京西路790号地铺
8945,上海,牛new寿喜烧,70444901,50,南京东路,自助餐,90,90,89,142,南京东路353号悦荟广场3层
8946,上海,GREEN & SAFE,67519205,45,新天地,意大利菜,86,90,82,194,太仓路181弄新天地北里22号1层
8947,上海,人和馆,17182037,50,徐家汇,上海本帮菜,90,92,90,124,肇嘉浜路407号
8948,上海,蟹尊苑,73582232,50,静安寺,大闸蟹,91,83,86,336,巨鹿路889弄21号
8949,上海,GROM,125052051,45,南京西路,冰淇淋,86,86,87,48,南京西路772号
8950,上海,ORO意大利提拉米苏,107726284,45,淮海路,甜品,85,85,87,64,陕西南路35号1楼1铺
8951,上海,新白鹿餐厅,8009245,45,南京东路,浙菜,84,86,84,68,南京东路800号第一百货商业中心C馆9层
8952,上海,浅草六丁目,92652327,45,南京西路,日本料理,85,84,86,139,奉贤路286号
8953,上海,YK烧肉居酒屋,97957320,45,徐家汇,日本料理,87,87,89,170,肇嘉浜路1111号美罗城B区二层2-11B
8954,上海,香港肥汁米蘭小锅米线,91880080,40,人民广场,小吃快餐,84,77,80,50,宁波路586号-1
8955,上海,妈妈家,22038150,45,打浦桥,上海本帮菜,87,76,80,83,徐家汇路548-4号
8956,上海,新发展亚太JW万豪酒店·福苑咖啡厅,3881971,50,长风公园/华师大,自助餐,90,92,91,223,大渡河路158号新发展亚太JW万豪酒店1楼
8957,上海,The Habit Burger Grill 哈比特汉堡,92642691,50,新天地,西式简餐,91,90,90,64,马当路388号复兴soho一层D109-D110
8958,上海,何洪记,91015781,45,南京西路,粤菜馆,84,84,84,115,石门一路288号兴业太古汇L324
8959,上海,宝燕海货工场·港式海鲜加工,76836701,45,大宁地区,海鲜,89,84,81,268,灵石路716号宝燕商城4楼
8960,上海,牛NEW寿喜烧,97141937,50,五角场/大学区,自助餐,90,90,88,131,淞沪路8号百联又一城八层
8961,上海,桂满陇-枕水江南,120161294,45,人民广场,浙菜,86,91,87,85,南京东路829号上海世茂广场L5层东区513商铺
8962,上海,谷沙屋面铺,6237221,45,西藏北路/中兴路,面馆,85,82,83,23,虬江路1011号格林联盟酒店旁
8963,上海,L'éclair de Génie法国闪电泡芙,124573705,45,淮海路,甜品,83,85,86,105,淮海中路333号新天地plaza三楼10A-10B空中花园
8964,上海,曼哈顿自助海鲜,110785826,50,虹口足球场,自助餐,90,90,90,155,西江湾路388号龙之梦购物中心A座4层
8965,上海,御宝轩,6145588,45,外滩,粤菜馆,90,91,87,366,北京东路99号益丰?外滩源4层
8966,上海,新顺记,101242502,45,徐家汇,粤菜,87,86,83,198,裕德路111号南洋1931商场3楼
8967,上海,南门涮肉,98781362,50,上南地区,老北京火锅,90,89,89,131,世博大道1368号世博源1区LM05
8968,上海,咬金·唐风卤香酒馆,120092457,50,世纪大道,创意菜,84,92,91,144,东方路796号96广场一层143-145单元
8969,上海,香港龙凤楼,122101156,45,陆家嘴,粤菜馆,87,89,85,203,浦东南路899号陆家嘴中心902单元
8970,上海,Mr·Burp 宝嗝先生,98387306,45,人民广场,西餐,84,88,84,122,南京东路800号第一百货商业中心C馆5楼
8971,上海,汕头八合里海记牛肉店,108337337,45,中山公园,潮汕牛肉火锅,89,84,82,106,长宁路龙之梦购物中心8楼8059-8063铺面
8972,上海,香港百合居,23090317,45,天山,粤菜馆,90,89,86,163,遵义路150号
8973,上海,就是泰Just Thai泰式火锅,26232805,50,人民广场,泰式火锅,91,90,91,156,金陵东路569号汇都国际广场3楼
8974,上海,江南里,112190301,50,莘庄,苏浙菜,90,92,91,83,都市路5001号仲盛世界商城3层
8975,上海,先楽町·高级日料放题,102104347,40,虹桥镇,日式自助,77,89,81,385,程家桥路175号1楼-2楼
8976,上海,蟹家大院,76839581,50,外滩,大闸蟹,89,92,92,323,广东路59号
8977,上海,鮨鲜きたじま日本料理,114849833,45,徐家汇,日本料理,90,91,91,246,肇嘉浜路1111号美罗城A区8层
8978,上海,胡桃里音乐酒馆,98644217,45,徐家汇,川菜家常菜,80,91,80,173,裕德路165号南洋1931首层
8979,上海,舞渔日料美人胶原锅,110519835,50,中山公园,日式火锅,91,91,91,135,长宁路1018号龙之梦购物中心红黄中庭7层
8980,上海,初花,2032762,45,虹桥,日式自助,84,83,83,400,虹桥路1446号古北湾大酒店3楼
8981,上海,谭鸭血老火锅,111829980,45,世纪大道,四川火锅,85,82,83,138,潍坊路172号
8982,上海,惠食佳·朱雀茶室,98404086,45,人民广场,粤菜,85,91,87,139,南京东路800号第一百货商业中心C馆4楼
8983,上海,转角上海老弄堂餐厅,19804519,45,淮海路,上海本帮菜,84,87,83,139,瑞金一路139号2楼
8984,上海,大江户日本料理,500135,45,新天地,日本料理,84,87,87,264,湖滨路150号湖滨道购物中心3层
8985,上海,长发餐饮,2275675,45,中山公园,快餐简餐,85,74,79,16,延安西路955号
8986,上海,海底捞火锅,18489851,50,人民广场,火锅,91,92,92,147,南京东路830号第一百货五楼
8987,上海,Maki House寿司,23218522,45,静安寺,寿司,91,84,84,128,愚园路68号晶品4层
8988,上海,乐轩和牛 EZ5,122321180,50,陆家嘴,日式烧烤/烤肉,92,93,93,952,浦东南路899号陆家嘴中心商场RG01室
8989,上海,蟹榭,68978238,45,静安寺,大闸蟹,89,87,86,230,愚园路68号
8990,上海,圆苑,2697124,45,静安寺,上海本帮菜,86,88,80,227,愚园路1号宏安瑞士酒店2楼
8991,上海,江越·绍东家,112222170,45,人民广场,浙菜,87,91,88,106,南京东路829号上海世茂广场L4层-404
8992,上海,超级丼,113896866,50,安亭,寿司,90,87,91,104,墨玉南路1077号嘉亭荟生活广场3座4F
8993,上海,湊湊火锅·茶憩,121526330,45,五角场/大学区,火锅,86,90,88,150,翔殷路合生汇22-43B
8994,上海,日食记,114788049,45,人民广场,小吃快餐,83,89,85,45,南京东路829号世茂广场L3层东区L319商铺
8995,上海,哥老官重庆美蛙鱼头,19612173,50,人民广场,重庆火锅,91,85,88,141,金陵东路569号汇都国际广场3楼306单元
8996,上海,Wolfgang’s Steakhouse 沃夫冈牛排馆,122728258,45,北外滩,牛排,87,90,85,1071,东长治路588号
8997,上海,春在,21294388,45,陆家嘴,上海本帮菜,87,85,79,155,富城路182号
8998,上海,誉八仙茶室酒楼,76678586,50,新天地,粤菜馆,88,92,90,348,太仓路181弄8号新天地
8999,上海,醉东Oriental House,96517693,45,静安寺,苏浙菜,86,90,89,225,南京西路嘉里中心北区3楼N3-26号
9000,上海,翠亭酒家,500940,45,南京东路,上海本帮菜,88,78,85,98,山西南路211号
9001,上海,元朗冰室,121894837,35,淮海路,茶餐厅,75,76,73,86,马当路388号复兴soho广场D幢1楼D102
9002,上海,绿波廊,500395,40,城隍庙,上海本帮菜,80,82,79,155,豫园路115号豫园
9003,北京,第六季自助餐厅,107151368,50,王府井/东单,自助餐,91,92,93,256,东安门大街55号
9004,北京,行运打边炉,93389432,50,亮马桥/三元桥,打边炉/港式火锅,91,89,87,275,三元里街16号
9005,北京,四季民福烤鸭店,32333630,50,王府井/东单,京菜,92,93,92,156,南池子大街11号故宫东门旁
9006,北京,满恒记清真涮羊肉,8291516,50,阜成门,老北京火锅,92,85,88,99,平安里西大街14号
9007,北京,Mr.Fish鱼鲜生海鲜放题,110824472,45,国贸,自助餐,88,91,85,400,建国门外大街2号银泰中心三层
9008,北京,爸爸糖手工吐司,92691376,45,新街口,面包烘焙,87,84,81,41,新街口北大街丁78号
9009,北京,逗 思夜市场,96115075,50,五道口,韩国料理,91,90,90,86,王庄路西园海鲜酒楼西侧
9010,北京,故宫角楼咖啡,121693280,40,东城区,咖啡厅,78,84,82,53,景山前街4号
9011,北京,三五堂,92047942,45,国贸,自助餐,83,91,88,167,建国门外大街1号新国贸饭店2层
9012,北京,罗兰湖餐厅,19210686,50,酒仙桥,韩国料理,87,93,91,214,芳园西路6号
9013,北京,筑底食堂,93507832,45,三里屯,日本料理,87,81,83,154,工人体育场北路8号三里屯SOHO1号商场外围店铺B1-126号
9014,北京,局气,124112995,50,新街口,烤鸭,89,92,91,115,新街口北大街光泽胡同甲1号8栋
9015,北京,燕郊烧鸽子,3178141,50,朝阳区,东北家常菜,91,90,84,112,东四环中路16号
9016,北京,满福楼,507576,50,朝外大街,老北京火锅,91,91,91,129,朝阳门外大街8号蓝岛大厦东区六层
9017,北京,聚宝源,513329,45,牛街,老北京火锅,91,79,79,110,牛街西里商业1号楼5-2号
9018,北京,北平花园,90947193,45,前门,西餐,83,92,89,231,煤市街与廊房头条交叉口东北角北京坊西区5号楼4层401
9019,北京,尺木·無山,9676651,40,顺义区,农家菜,78,87,76,151,杨镇汉石桥湿地停车场向北800米
9020,北京,天坛街自助餐厅,13790460,45,崇文门,自助餐,83,92,91,120,祈年大街8号新世界酒店1层
9021,北京,海底捞火锅,123603289,50,朝外大街,四川火锅,91,93,92,144,金汇路8-9号楼中骏世界城E座负一层B1-04号
9022,北京,拾久,96441483,50,双井,烤鸭,91,92,89,217,东三环中路61号麦乐迪对面
9023,北京,Buffy小黄鸭茶楼,112110778,40,百子湾,茶餐厅,78,89,83,103,广渠路合生汇购物中心L3层01号
9024,北京,熔时·FIRESIDE,77589258,50,朝外大街,创意菜,90,92,91,148,金汇路9号E座1层E132-E222-E232
9025,北京,电台巷火锅,113942879,45,三里屯,重庆火锅,85,83,83,144,工人体育场东路中国红街大厦1号楼202号房
9026,北京,Home Thai·泰谣,97989858,45,西单,泰国菜,88,88,89,150,西单北大街130号西单大悦城6层查特花园2楼
9027,北京,福楼毕斯罗F.Bistronome,90095951,50,国贸,法国菜,88,92,91,396,光华路国贸商城北区七层NL7005号
9028,北京,ATTA BJ,90096032,45,国贸,意大利菜,82,91,87,264,建国门外大街1号国贸商城北区三层NL3015
9029,北京,朝物夕拾,75637088,50,前门,茶饮果汁,91,92,91,146,棕树二条3号
9030,北京,京兆尹,5618484,50,雍和宫/地坛,素菜,91,94,93,640,五道营胡同2号
9031,北京,大董,13745584,50,三里屯,烤鸭,90,92,89,433,工人体育场东路工人体育场东门北侧
9032,北京,和彩放题,32579131,45,亮马桥/三元桥,日式自助,90,91,90,392,新源西里中街18号渔阳饭店正门旁一层河畔花园内
9033,北京,西单小院,97873548,45,西单,京菜,83,82,83,74,西牛角胡同1号
9034,北京,日进·一片海,4665606,45,三里屯,海鲜,88,87,89,222,工体北路8号院三里屯SOHO1号商场3层
9035,北京,南门涮肉,21411786,50,王府井/东单,老北京火锅,92,92,91,118,建国门内大街26号新闻大厦3层
9036,北京,伊豆野菜村,67922962,50,复兴门,日式火锅,91,91,90,155,金城坊街2号金融街购物中心1期4层
9037,北京,SPACELAB失重餐厅,72348890,45,蓝色港湾,西餐,81,92,87,143,朝阳公园路6号SOLANA蓝色港湾1层湖畔美食街A121/A137
9038,北京,喜茶,114891653,45,西单,茶饮果汁,89,86,87,31,西单北大街130号君太百货2楼，原麦山丘隔壁
9039,北京,马路边边串串香,122022690,50,双井,串串香,91,89,86,110,东柏街10号院5号楼105号1层
9040,北京,八旗烤肉,28576064,50,什刹海,烧烤,92,88,91,99,什刹海街道三不老胡同2号
9041,北京,胡大饭馆,510660,50,北新桥/簋街,川菜家常菜,90,85,85,154,东直门内大街233号
9042,北京,初色海鲜自助火锅,32631783,50,亚运村,自助餐,90,91,90,287,北辰东路8号时代名门商场5层
9043,北京,三清潭烧鹅,92921801,50,三里屯,粤菜,90,91,91,233,三里屯路太古里北区B1楼NLG-09A号
9044,北京,姚记肚包肉,5204453,45,牛街,熟食,90,77,88,56,牛街西里二区11号楼107号
9045,北京,黑天鹅法餐·下午茶,17019659,50,顺义,法国菜,90,94,93,270,天竺机场高速杨林出口向西200米左侧
9046,北京,牛排家,66641167,50,三里屯,牛排,91,93,91,379,南三里屯路通盈中心3层
9047,北京,The Cheesecake Factory 芝乐坊餐厅,97569570,45,王府井/东单,西餐,89,91,90,206,王府井大街269号王府中環东座4层412-419号商铺
9048,北京,那家小馆,19333734,50,复兴门,京菜,90,92,91,128,复兴门内大街101号百盛购物中心北楼10层
9049,北京,盘古七星酒店·聚福园自助餐厅,2901988,45,亚运村,自助餐,82,91,89,679,北四环中路27号盘古七星酒店2-3层
9050,北京,小大董,92715675,50,五棵松,京菜,91,91,91,144,复兴路69号五棵松华熙LIVE商区东区B1层
9051,北京,菊儿人家,2697031,40,安定门,老北京小吃,80,77,84,48,南锣鼓巷小菊儿胡同63号胡同里
9052,北京,九扇kyusen,92843386,50,中关村,日本料理,90,94,90,531,苏州街乙29号
9053,北京,下酒·烧肉小酒馆,122722145,50,望京,烤串,91,93,92,131,阜通东大街与广顺南大街交叉路口悠乐汇A3座一层底商120号
9054,北京,湘爱,75186951,50,工人体育场,湘菜,91,94,93,443,工人体育场东路工人体育场东2门旁
9055,北京,KEAAMI THAI by TIAGO,107693430,50,青年路,泰国菜,91,90,91,212,朝阳北路101号朝阳大悦城6F-25号
9056,北京,小吊梨汤,5321483,50,朝外大街,京菜,91,91,90,90,神路街39号
9057,北京,沃夫冈牛排馆Wolfgang’s Steakhouse,77315310,50,三里屯,牛排,91,91,90,875,工体北路甲2号盈科中心西南侧捌坊一层
9058,北京,川骄海鲜自助,98770152,45,亚运村,自助餐,88,92,91,198,大屯北路慧忠北里小区214号楼中奥华美达大酒店2层
9059,北京,赤谷·日式烧肉居酒屋,110718999,45,鲁谷,日式烧烤/烤肉,88,91,90,174,鲁谷路68号京西国际珠宝城商铺
9060,北京,河沿肉饼 Beijing Pie,23512515,45,王府井/东单,老北京小吃,88,87,88,58,东安门大街43号7幢一层101
9061,北京,蟹的岡田屋,112146353,50,青年路,日本料理,91,93,92,425,朝阳北路101号大悦城6楼8号
9062,北京,锦府盐帮?李宅,98062818,50,中关村,自贡盐帮菜,91,93,92,127,丹棱街甲1号欧美汇购物中心6层
9063,北京,故宫冰窖,69458809,35,王府井/东单,快餐简餐,72,80,72,77,北长街故宫博物院慈宁宫旁
9064,北京,朝林松源酒店自助餐厅,69080150,50,亦庄,自助餐,91,94,94,441,荣华中路19号朝林松源酒店内
9065,北京,三个渔夫蒸汽海鲜,98311129,50,德外大街,海鲜,90,86,89,162,黄寺大街21号楼
9066,北京,我的餐厅3D全息音乐蒸汽石锅鱼,122288264,50,亮马桥/三元桥,创意菜,91,92,91,129,霄云路庆安大厦二层西侧
9067,北京,沪小二铜炉蛙锅,123910141,50,三里屯,炭火锅,90,87,90,118,工体北路8号院三里屯soho1号商场1层1123-2
9068,北京,Allyeh傲椰,110294623,45,青年路,甜品,83,86,85,35,青年路朝阳大悦城3FD53
9069,北京,饭阿姨,4092961,40,望京,韩国料理,85,66,72,47,望京街望京西园4区430楼广场美食2楼
9070,北京,梧桐,2317615,50,酒仙桥,烤鸭,91,93,92,363,霄云桥外芳园西路6号
9071,北京,九十九顶毡房,3456277,50,清河,内蒙菜,92,93,91,223,东升乡马坊村永泰庄北路9号
9072,北京,牛角日本烧肉,123806068,50,西单,日式烧烤/烤肉,91,91,91,168,西单北大街176号汉光百货商场八层841号
9073,北京,老北京柴氏,75808526,45,三里屯,小吃,84,85,85,43,工体北路8号院三里屯SOHO3号商场B1层B1-328号
9074,北京,翠园,97053098,45,王府井/东单,粤菜馆,88,91,85,317,王府井大街269号王府中环东楼4层
9075,北京,壹炖饭,93069096,50,国贸,家常菜,91,91,89,139,建国门外大街辅路银泰中心in01地下一层B09-B13
9076,北京,成都葫芦娃一家人火锅,59431302,45,三里屯,四川火锅,90,91,87,154,三里屯工体东路丙2号中国红街3号楼301室
9077,北京,萃華楼小菜馆,111772419,50,崇文门,鲁菜,90,92,90,124,崇文门外大街3号新世界一期必胜客旁门进坐扶梯到二楼
9078,北京,THE TACO BAR,8878704,50,三里屯,西餐,91,90,89,133,工人体育场北路机电工程院中国银行正对面
9079,北京,额尔敦传统涮,114889819,50,国贸,老北京火锅,92,92,85,127,百子湾路东三环中路16号
9080,北京,京旬日式料理,90595263,50,东直门,日式自助,91,92,91,376,东直门外大街南二里庄19号
9081,北京,重八牛府,74597797,50,花乡,重庆火锅,92,92,93,105,南四环西路76号花乡奥莱7号楼304室
9082,北京,汉巴味德自助餐厅,68164362,45,六里桥/丽泽桥,自助餐,87,90,87,99,万丰路68号银座和谐广场6层
9083,广州,Mr.Fish鱼鲜生海鲜放题,32501719,45,高德置地/花城汇,自助餐,88,91,88,348,珠江新城花城大道85号高德置地冬广场5楼507-512铺
9084,广州,滋粥楼,13786811,45,南村,粤菜馆,88,90,88,144,南村镇兴南大道33号桥兴商务大厦2楼
9085,广州,小炳胜,90339417,40,天河城/体育中心,粤菜馆,82,85,83,108,天河路218号天环广场B219b号
9086,广州,炳胜品味,2954893,40,珠江新城,粤菜馆,83,90,78,163,珠江新城冼村路2号博雅首府大厦1-4楼
9087,广州,点都德,113896226,50,钟村,粤菜,90,90,85,82,汉溪大道东时代E-PARK二楼
9088,广州,惠食佳·啫八,58032122,45,滨江路,粤菜馆,88,82,78,134,滨江西路174号
9089,广州,惠食佳,518037,45,区庄/动物园,粤菜馆,88,82,76,170,东风东路760号
9090,广州,摩打食堂,108302872,50,石牌/龙口,日本料理,90,91,92,99,天河南二路34号
9091,广州,陶陶居酒家,23461615,45,天河城/体育中心,粤菜馆,88,88,84,101,天河路228号正佳广场6层C059铺
9092,广州,中关村大街路边摊儿,104574950,35,江南大道,烤串,72,68,69,48,江燕路95号万科里1层
9093,广州,咏藜园-连续九年米其林餐厅,102973511,40,天河城/体育中心,粤菜馆,81,78,78,83,天河路正佳广场M层西北庭A118铺
9094,广州,肥肥榴·新加坡风味餐厅,113157776,40,石牌/龙口,东南亚菜,79,86,79,69,石牌西路1号尚品天河3楼
9095,广州,79号渔船海鲜主题饭店,101920339,45,天河北,海鲜,88,90,83,177,林和西路9号耀中广场3层全层
9096,广州,南京大牌档,97194419,40,天河城/体育中心,南京菜,78,87,79,63,天河路208号天河城7层
9097,广州,南信牛奶甜品专家,518986,40,上下九,甜品,83,73,72,26,第十甫路47号
9098,广州,白天鹅宾馆·玉堂春暖餐厅,520094,50,沙面,粤菜馆,88,93,91,350,沙面南街1号白天鹅宾馆3楼
9099,广州,铭门盛宴艺术海鲜姿造,47930527,45,珠江新城,自助餐,87,89,85,422,临江大道57号中和广场五楼
9100,广州,肥豚·炭烧,108342255,45,天河城/体育中心,东南亚菜,85,87,84,97,体育东路39-45号潮流站1-2层区
9101,广州,富临食府,517659,40,北京路,粤菜馆,83,68,72,65,惠福东路417号
9102,广州,響·原志 蓝鳍金枪鱼海鲜放题,69616725,40,高德置地/花城汇,自助餐,80,80,79,218,花城大道85号高德置地春广场负一层自编B03-a
9103,广州,翅叔港式火锅·鱼翅专门店,102382128,45,北京路,粤菜,87,77,80,117,文明路48号
9104,广州,富力君悦大酒店·凯菲厅,2741800,45,珠江新城,自助餐,86,91,86,431,珠江新城珠江西路12号富力君悦大酒店22楼
9105,广州,广州酒家,11560832,40,高德置地/花城汇,粤菜,84,86,77,128,临江大道57号中和广场2层
9106,广州,the eating table,23460688,40,珠江新城,西餐,80,90,82,154,珠江东路高德置地冬广场4楼L401
9107,广州,肥姨濑尿虾,6086152,35,北京路,海鲜,72,67,67,142,万福路349号之二
9108,广州,炳胜大排档,126168647,35,北京路,粤菜,72,79,75,78,北京路168号七层自编B705、707号
9109,广州,极炙·台灣精致炭火烤肉,66250176,50,天河城/体育中心,日式烧烤/烤肉,91,85,92,222,天河路178-188号新天河宾馆院内综合楼3楼
9110,广州,常来小聚,98775621,45,珠江新城,粤菜,86,86,80,70,花城大道85号高德置地广场春商场4楼
9111,广州,63 Steak & Burger by Senses,13467608,40,珠江新城,西餐,80,89,84,141,珠江新城海风路广粤天地118铺
9112,广州,点都德·德誉楼,27162190,50,北京路,粤菜,91,90,86,75,中山四路246号信德大厦五楼
9113,广州,海底捞火锅,21954765,50,天河城/体育中心,火锅,90,91,92,135,体育西路191号佳兆业广场4层
9114,广州,表哥好味鹅,4016347,40,南村,粤菜馆,89,73,76,132,里仁洞彭地大街新区三巷12号
9115,广州,海晏楼,13917869,40,滨江路,粤菜馆,84,76,75,120,滨江东路1040号江畔华庭2楼
9116,广州,松月自慢料理,92411666,50,珠江新城,日本料理,90,92,91,330,珠江西路15号珠江城大厦商业4层
9117,广州,木可花房,96590574,45,江南西,西餐,84,91,83,84,江南东路31号天汇大厦首层68A
9118,广州,广州塔璇玑地中海自助旋转餐厅,4668834,35,客村/赤岗,自助餐,71,90,78,526,阅江西路222号广州塔106楼
9119,广州,LECHAMAX超级乐茶,93461160,40,珠江新城,茶饮果汁,84,84,82,28,天河区花城大道89号负一层3001号商铺
9120,广州,宋·川菜,93377592,45,珠江新城,川菜家常菜,80,93,89,239,花城大道珠江新城高德置地冬广场4楼417号
9121,广州,三秋桂子·十里荷花,79306219,40,珠江新城,浙菜,81,91,82,121,珠江东路1216号高德置地广场冬4楼407号
9122,广州,坚记面店,517071,40,荔湾其他,粥粉面,81,66,71,16,长寿东路299-301号
9123,广州,尚莲·越泰LIAN Viet & Thai Cuisine,73565949,45,珠江新城,泰国菜,88,91,86,168,珠江新城兴民路222号igc天汇广场L501
9124,广州,广九餐室,18240797,40,中山二三路/东山口,茶餐厅,83,78,73,46,中山三路11号一楼海印自由闲名店城F102铺
9125,广州,四海一家,520725,35,南村,自助餐,72,78,72,149,南村镇迎宾路万博中心A2栋1-2楼
9126,广州,海门鱼仔店,76765675,40,珠江新城,潮汕菜,83,83,78,115,猎德大道26号聚味珠江道美食广场102铺
9127,广州,锦外·火锅小馆,110225562,45,珠江新城,火锅,87,92,90,108,兴盛路兴盛汇2楼
9128,广州,丘大6仔记餐厅,27058682,40,滨江路,粤菜馆,81,73,73,58,滨江东路525号海琴湾商铺二楼
9129,广州,SKY NO.1空中一号,2716477,40,高德置地/花城汇,粤菜馆,77,87,75,171,珠江新城华夏路1号信合大厦28-31楼
9130,广州,禄运茶居,110232417,45,天河城/体育中心,粤菜馆,85,85,83,63,天河路228号正佳广场五楼广正街5a031铺
9131,广州,Mercato莫卡多露台餐厅与酒吧,98383015,45,珠江新城,意大利菜,87,91,87,426,珠江东路6号K11购物艺术中心8楼802号商铺
9132,广州,大牛焱烧和牛炭火烧放题,73401494,45,珠江新城,日式烧烤/烤肉,89,82,85,340,兴国路21号保利中达2号楼106铺
9133,广州,陳添記,102359713,40,北京路,小吃,79,77,76,29,惠福东路612号
9134,广州,容意发牛杂店,2062096,35,越秀其他,牛杂,78,69,71,29,诗书路56号
9135,广州,八月翠园,66882652,45,天河城/体育中心,粤菜馆,85,91,89,241,天河路212、214、216、218、220号天环广场ParcCentralB236
9136,广州,陈添记,518659,40,上下九,快餐简餐,80,68,72,24,宝华路十五甫三巷内第二档
9137,广州,猫抓烤肉,90256276,45,北京路,韩式烤肉,84,86,86,89,北京路168号粤海仰忠汇六层
9138,广州,響·炉端烧,69046468,40,北京路,日式烧烤/烤肉,83,87,84,116,文明路70-72号丰源轩楼上
9139,广州,大头虾越式风味,2290345,40,北京路,越南菜,81,75,73,77,西湖路63号光明广场8楼801铺
9140,广州,凤园椰珍椰子鸡主题餐厅,7997234,40,天河城/体育中心,火锅,84,84,76,114,天河南2路34号1-3层
9141,广州,築地食堂?一虎,96506013,40,天河城/体育中心,日式简餐/快餐,76,78,81,74,天河路228号正佳广场西门负一楼B013号
9142,广州,公馆·炳胜集团,3896899,40,珠江新城,粤菜馆,85,91,82,261,珠江新城冼村路2号首府大厦5楼
9143,广州,廾穹概念中国菜,38212967,45,琶洲,创意菜,83,91,87,158,磨碟沙大街118-58号琶醍b区麦芽仓5仓
9144,广州,汕头八合里海记牛肉店,68968210,45,天河城/体育中心,潮汕牛肉火锅,89,77,79,88,体育西横街68号
9145,广州,撚手食堂,125722367,40,客村/赤岗,粤菜,81,81,82,62,新港中路354号珠影星光城一楼112铺
9146,广州,大佛寺高级素食自助餐厅,98695139,50,北京路,自助餐,91,91,90,108,惠新中街大佛寺普觉楼负一层
9147,广州,度小月 · 台湾料理,22169006,40,珠江新城,台湾菜,78,79,82,82,华夏路富力盈信大厦3楼3101铺
9148,广州,新大洋家潮汕特色菜·花胶砂锅粥,110324287,40,天河城/体育中心,潮汕菜,86,83,86,104,天河东路59号
9149,广州,达扬原味炖品,520451,40,北京路,炖品,86,66,71,20,文明路160-1号
9150,广州,白虎自助餐厅,519925,45,长隆,自助餐,81,90,86,265,番禺大道长隆旅游度假区长隆酒店2号大堂首层
9151,广州,路边等你·豆浆夜市,125064228,40,新港西路,潮汕菜,78,85,81,33,新港西路161号18铺
9152,广州,新粤穆斯林.新疆风味主题餐厅,27241401,45,天河城/体育中心,西北菜,86,86,81,95,体育西路191号中石化大厦佳兆业广场3层
9153,广州,今崎烧·寿喜烧专门店,97520497,40,北京路,日式火锅,83,83,83,103,北京路168号粤海仰忠汇6楼A602
9154,广州,肥豚·肉骨茶,58400997,40,北京路,东南亚菜,80,77,78,84,文明路36-48号精彩大厦首层
9155,广州,集渔·泰式海鲜火锅,113663090,40,天河城/体育中心,泰式火锅,83,87,82,125,体育东路天河路228号正佳广场东北庭4A166a
9156,广州,ShinyX86●百变拼盘,32607864,35,江南大道,西餐,75,74,73,73,昌岗中路合生新天地首层L1-112铺
9157,广州,百花甜品店,520004,35,北京路,甜品,77,67,67,17,文明路210号
9158,广州,毕德寮,91009319,45,珠江新城,粤菜馆,87,91,86,94,华夏路30号富力盈通大厦四楼401-409房
9159,广州,利苑酒家,2320201,45,高德置地/花城汇,粤菜馆,88,84,86,275,珠江新城华夏路8号合景国际金融广场4楼
